avg_arousal,avg_dominance,avg_valence,avg_wpm,dominant_speech_emotion,dominant_text_emotion,f0_mean_hz,f0_std_hz,interruptions_made,interruptions_received,loudness_dr_db,loudness_rms_med,overlap_ratio,pause_count,pause_ratio,pause_total_sec,speaker_id,speaker_name,text_emotions_full_json,text_emotions_top5_json,total_duration,voice_quality_hint,vq_cpps_db_med,vq_hnr_db_med,vq_jitter_pct_med,vq_shimmer_db_med,word_count
-0.011,-0.022,-0.033,80.0,disgust,neutral,nan,nan,0,0,0.0,-34.236,,2,0.76,0.57,Speaker_127,Speaker_24,"{""admiration"": 0.0029997047660855333, ""amusement"": 0.0006288050049800945, ""anger"": 0.000752963700303134, ""annoyance"": 0.003846026517656592, ""approval"": 0.45169597927072697, ""caring"": 0.0004527374708568285, ""confusion"": 0.0012029468426676343, ""curiosity"": 0.0007449269680193629, ""desire"": 0.0004569373284976696, ""disappointment"": 0.0005389978540977654, ""disapproval"": 0.0011850288936168002, ""disgust"": 0.0005670013870268983, ""embarrassment"": 0.0001500836761966624, ""excitement"": 0.0023258234544188765, ""fear"": 0.00034235134931806765, ""gratitude"": 0.00039998924842584853, ""grief"": 9.713501567182304e-05, ""joy"": 0.001362468207777233, ""love"": 0.0006444193856950828, ""nervousness"": 0.0001527950328804262, ""optimism"": 0.0017227252243288546, ""pride"": 0.00032571038912221665, ""realization"": 0.011176328927738488, ""relief"": 0.00048276843495982994, ""remorse"": 5.3476491267542374e-05, ""sadness"": 0.0002942276094429002, ""surprise"": 0.0006692991460831796, ""neutral"": 0.5147283424021377}","[{""label"": ""neutral"", ""score"": 0.5147283424021377}, {""label"": ""approval"", ""score"": 0.45169597927072697}, {""label"": ""realization"", ""score"": 0.011176328927738488}, {""label"": ""annoyance"", ""score"": 0.003846026517656592}, {""label"": ""admiration"", ""score"": 0.0029997047660855333}]",0.75,,0.974,2.974,5.0,1.536,1
0.013,-0.026,-0.036,240.0,angry,neutral,271.52,18.5,0,0,0.0,-27.142,,1,1.013,0.76,Speaker_332,Speaker_1,"{""admiration"": 0.0028589990167115103, ""amusement"": 0.001654095402854399, ""anger"": 0.0028870518502734943, ""annoyance"": 0.01859006327462918, ""approval"": 0.31178609237699884, ""caring"": 0.001113893838496966, ""confusion"": 0.014186458049779728, ""curiosity"": 0.0014076170362352907, ""desire"": 0.0007361598711194095, ""disappointment"": 0.004906627925531069, ""disapproval"": 0.2232913872137607, ""disgust"": 0.0016819688404014143, ""embarrassment"": 0.0009837722394139292, ""excitement"": 0.0024731839631723304, ""fear"": 0.0011916837224438695, ""gratitude"": 0.0006051130612453517, ""grief"": 0.0002645806585318805, ""joy"": 0.0024196548000089634, ""love"": 0.0010207611132802548, ""nervousness"": 0.0005683516047153278, ""optimism"": 0.0022479792165268435, ""pride"": 0.0005122132830928535, ""realization"": 0.030887261727487493, ""relief"": 0.0012531348320203445, ""remorse"": 0.00019505031088705777, ""sadness"": 0.001102954174043614, ""surprise"": 0.0025495568397900983, ""neutral"": 0.366624333756548}","[{""label"": ""neutral"", ""score"": 0.366624333756548}, {""label"": ""approval"", ""score"": 0.31178609237699884}, {""label"": ""disapproval"", ""score"": 0.2232913872137607}, {""label"": ""realization"", ""score"": 0.030887261727487493}, {""label"": ""annoyance"", ""score"": 0.01859006327462918}]",0.75,,7.154,9.154,1.535,1.272,3
-0.004,-0.025,-0.036,158.7,happy,disapproval,152.82,15.62,0,0,0.0,-34.669,,3,0.878,3.32,Speaker_316,Speaker_28,"{""admiration"": 0.0023495697512457723, ""amusement"": 0.0008482689939221888, ""anger"": 0.0021827302929337883, ""annoyance"": 0.012276127296640732, ""approval"": 0.14375749574091706, ""caring"": 0.004591067431365429, ""confusion"": 0.0028101166916461337, ""curiosity"": 0.0007262001336951919, ""desire"": 0.000444106913778053, ""disappointment"": 0.003268909253104619, ""disapproval"": 0.7055061628219357, ""disgust"": 0.0006715593205207839, ""embarrassment"": 0.0004357691027103086, ""excitement"": 0.0008338786046087999, ""fear"": 0.00045474852591217263, ""gratitude"": 0.0008370262421556128, ""grief"": 0.0002280279058999419, ""joy"": 0.0018456887196584518, ""love"": 0.0007505813443742978, ""nervousness"": 0.000319307532112322, ""optimism"": 0.0014111278916022734, ""pride"": 0.0003308798265590385, ""realization"": 0.007775951362795433, ""relief"": 0.0012433609523991192, ""remorse"": 0.00024152167893509794, ""sadness"": 0.001334853036578913, ""surprise"": 0.0005825848923586744, ""neutral"": 0.10194237773963437}","[{""label"": ""disapproval"", ""score"": 0.7055061628219357}, {""label"": ""approval"", ""score"": 0.14375749574091706}, {""label"": ""neutral"", ""score"": 0.10194237773963437}, {""label"": ""annoyance"", ""score"": 0.012276127296640732}, {""label"": ""realization"", ""score"": 0.007775951362795433}]",3.78,,1.574,3.574,2.987,1.345,10
-0.008,-0.009,-0.026,80.0,disgust,neutral,nan,nan,0,0,0.0,-35.279,,1,1.013,0.76,Speaker_269,Speaker_18,"{""admiration"": 0.0018374620898102508, ""amusement"": 0.00026765244830044213, ""anger"": 0.0007217676105793112, ""annoyance"": 0.0035236967168487, ""approval"": 0.45286217810321167, ""caring"": 0.002285551303929391, ""confusion"": 0.0011455675242422443, ""curiosity"": 0.0007420414555049807, ""desire"": 0.0005016519624652476, ""disappointment"": 0.0005915494465365904, ""disapproval"": 0.0014817415660326424, ""disgust"": 0.00037114936668446814, ""embarrassment"": 0.00012986583306748937, ""excitement"": 0.0008361041634199737, ""fear"": 0.0004031630566561417, ""gratitude"": 0.0007717073394489057, ""grief"": 0.00012627136444895602, ""joy"": 0.0012106771010287278, ""love"": 0.00043548111448994735, ""nervousness"": 0.00025382379221666014, ""optimism"": 0.0021855889584801854, ""pride"": 0.0003037215242584618, ""realization"": 0.005442997498199346, ""relief"": 0.0009055994546719769, ""remorse"": 0.00010248593861476971, ""sadness"": 0.0005523389030858822, ""surprise"": 0.0002615572912311559, ""neutral"": 0.5197466070725355}","[{""label"": ""neutral"", ""score"": 0.5197466070725355}, {""label"": ""approval"", ""score"": 0.45286217810321167}, {""label"": ""realization"", ""score"": 0.005442997498199346}, {""label"": ""annoyance"", ""score"": 0.0035236967168487}, {""label"": ""caring"", ""score"": 0.002285551303929391}]",0.75,,0.79,2.79,8.123,1.988,1
-0.008,0.002,-0.026,21.2,disgust,neutral,nan,nan,0,0,0.0,-35.221,,2,0.954,2.7,Speaker_500,Speaker_29,"{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]",2.83,,0.0,1.932,7.553,1.756,1
0.003,-0.014,-0.021,40.0,happy,neutral,252.6,16.19,0,0,0.0,-35.179,,2,0.92,1.38,Speaker_333,Speaker_16,"{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]",1.5,,1.347,3.347,4.006,1.304,1
0.0,-0.012,-0.02,189.5,sad,love,263.78,59.94,0,0,0.0,-34.738,,3,0.921,1.75,Speaker_145,Speaker_9,"{""admiration"": 0.0010317776115490874, ""amusement"": 0.00040845883567692577, ""anger"": 0.0029244641451074147, ""annoyance"": 0.002034446738666862, ""approval"": 0.00315537461351413, ""caring"": 0.0033445602045453675, ""confusion"": 0.0011168758071077034, ""curiosity"": 0.0005956148421713874, ""desire"": 0.002164915939150103, ""disappointment"": 0.0023536386629037097, ""disapproval"": 0.06581196337487472, ""disgust"": 0.0010770287087030987, ""embarrassment"": 0.0002264822627964201, ""excitement"": 0.0010006312770938983, ""fear"": 0.0005305799523962599, ""gratitude"": 0.0012874704550048088, ""grief"": 0.0002391018717135593, ""joy"": 0.0012715515925103816, ""love"": 0.8993932385656694, ""nervousness"": 0.00024577690738338475, ""optimism"": 0.002561715897818104, ""pride"": 8.89584763488111e-05, ""realization"": 0.0009876992822408653, ""relief"": 0.00019030802380681381, ""remorse"": 0.0007723722256091365, ""sadness"": 0.001999260676495104, ""surprise"": 0.0006737688644124229, ""neutral"": 0.0025119641847301845}","[{""label"": ""love"", ""score"": 0.8993932385656694}, {""label"": ""disapproval"", ""score"": 0.06581196337487472}, {""label"": ""caring"", ""score"": 0.0033445602045453675}, {""label"": ""approval"", ""score"": 0.00315537461351413}, {""label"": ""anger"", ""score"": 0.0029244641451074147}]",1.9,,3.039,5.039,3.788,1.129,6
-0.005,0.007,-0.022,16.0,disgust,disapproval,nan,nan,0,0,0.0,-35.378,,1,1.003,3.76,Speaker_263,Speaker_29,"{""admiration"": 0.0006119023742461242, ""amusement"": 0.0007020194316058535, ""anger"": 0.002111827606293196, ""annoyance"": 0.00865646967762568, ""approval"": 0.005739915670677572, ""caring"": 0.0008930710344459633, ""confusion"": 0.0015879118886641533, ""curiosity"": 0.000587772850075125, ""desire"": 0.00028574480174041526, ""disappointment"": 0.002700739056612226, ""disapproval"": 0.6769959260906483, ""disgust"": 0.0007758232654209478, ""embarrassment"": 0.00036576975497006357, ""excitement"": 0.00033168022897732863, ""fear"": 0.00030763577531685884, ""gratitude"": 0.0005637389611068627, ""grief"": 0.0001398698891514153, ""joy"": 0.000561493192761157, ""love"": 0.00034937291610666316, ""nervousness"": 0.0001146732874117166, ""optimism"": 0.0005617992486929833, ""pride"": 8.16323216724829e-05, ""realization"": 0.0026875915736465626, ""relief"": 0.000211579891192894, ""remorse"": 0.0001900230587493238, ""sadness"": 0.0009667843553333303, ""surprise"": 0.00048663783737732156, ""neutral"": 0.29043059395947746}","[{""label"": ""disapproval"", ""score"": 0.6769959260906483}, {""label"": ""neutral"", ""score"": 0.29043059395947746}, {""label"": ""annoyance"", ""score"": 0.00865646967762568}, {""label"": ""approval"", ""score"": 0.005739915670677572}, {""label"": ""disappointment"", ""score"": 0.002700739056612226}]",3.75,,0.045,2.045,6.051,1.855,1
-0.001,-0.006,-0.013,80.0,disgust,neutral,254.06,2.95,0,0,0.0,-35.086,,1,1.013,0.76,Speaker_426,Speaker_10,"{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]",0.75,,1.432,3.432,4.395,1.363,1
-0.001,-0.014,-0.016,160.0,disgust,neutral,349.07,3.0,0,0,0.0,-33.591,,1,0.52,0.78,Speaker_646,Speaker_11,"{""admiration"": 0.0012305224137996239, ""amusement"": 0.0007179135023980301, ""anger"": 0.0006071767448384236, ""annoyance"": 0.004500652218411499, ""approval"": 0.3644316213173177, ""caring"": 0.0005575799175991628, ""confusion"": 0.00154640665987814, ""curiosity"": 0.0011364411382026036, ""desire"": 0.00028401383445607445, ""disappointment"": 0.000639934328528751, ""disapproval"": 0.0015831821437967879, ""disgust"": 0.0004760295581972943, ""embarrassment"": 0.00012147537255551259, ""excitement"": 0.0005098786228462516, ""fear"": 0.0002483226428499008, ""gratitude"": 0.0003138802145117255, ""grief"": 6.906509256499757e-05, ""joy"": 0.00044455842202672185, ""love"": 0.00035550265037689074, ""nervousness"": 0.0001062283995781772, ""optimism"": 0.002115426594790436, ""pride"": 0.00011838819100159852, ""realization"": 0.010228477465382961, ""relief"": 0.0002479219122065022, ""remorse"": 7.05659189008809e-05, ""sadness"": 0.00030369899607928576, ""surprise"": 0.000448080596708597, ""neutral"": 0.6065870551301955}","[{""label"": ""neutral"", ""score"": 0.6065870551301955}, {""label"": ""approval"", ""score"": 0.3644316213173177}, {""label"": ""realization"", ""score"": 0.010228477465382961}, {""label"": ""annoyance"", ""score"": 0.004500652218411499}, {""label"": ""optimism"", ""score"": 0.002115426594790436}]",1.5,,3.523,5.523,2.36,1.515,4
0.01,-0.026,-0.0,406.0,happy,neutral,159.13,9.25,0,0,0.0,nan,,0,0.0,0.0,Speaker_561,Speaker_28,"{""admiration"": 0.00046835603617932696, ""amusement"": 0.00012784270035443723, ""anger"": 9.894787022488605e-05, ""annoyance"": 0.00048028560961416855, ""approval"": 0.04522848372718011, ""caring"": 0.00035557068353535596, ""confusion"": 0.0004330998577931639, ""curiosity"": 0.00018664530493519346, ""desire"": 0.0003870090794443707, ""disappointment"": 0.0003384089686985313, ""disapproval"": 0.0009422917426188268, ""disgust"": 0.00010315163499828491, ""embarrassment"": 2.8974336341670255e-05, ""excitement"": 0.00033037526332215645, ""fear"": 0.00010929108108763535, ""gratitude"": 0.00027471398085083165, ""grief"": 3.346158517190227e-05, ""joy"": 0.00030181875796391773, ""love"": 0.00015412849563438852, ""nervousness"": 5.1076523070888276e-05, ""optimism"": 0.002695652801352593, ""pride"": 6.997891263517159e-05, ""realization"": 0.0031069809846279426, ""relief"": 0.00016132069281164262, ""remorse"": 4.524231797179788e-05, ""sadness"": 0.00017143565687174946, ""surprise"": 7.869598326341081e-05, ""neutral"": 0.9432367594114457}","[{""label"": ""neutral"", ""score"": 0.9432367594114457}, {""label"": ""approval"", ""score"": 0.04522848372718011}, {""label"": ""realization"", ""score"": 0.0031069809846279426}, {""label"": ""optimism"", ""score"": 0.002695652801352593}, {""label"": ""disapproval"", ""score"": 0.0009422917426188268}]",1.33,,4.926,6.926,1.758,1.584,9
-0.002,-0.017,-0.021,240.0,disgust,curiosity,nan,nan,0,0,0.0,-35.05,,1,1.007,1.51,Speaker_192,Speaker_4,"{""admiration"": 0.0006476610808149306, ""amusement"": 0.0006791812266829275, ""anger"": 0.0008301857476839405, ""annoyance"": 0.002982070341281361, ""approval"": 0.0024512842444518517, ""caring"": 0.0005671196086474064, ""confusion"": 0.13802101766500033, ""curiosity"": 0.4901425681635411, ""desire"": 0.0004939565975488394, ""disappointment"": 0.0006704506599018758, ""disapproval"": 0.0014796591821710815, ""disgust"": 0.00038285488201872755, ""embarrassment"": 0.00021637975477217648, ""excitement"": 0.0005760894089071575, ""fear"": 0.0003578977661240431, ""gratitude"": 0.0003491022978031496, ""grief"": 9.440368437816648e-05, ""joy"": 0.0003002768984839878, ""love"": 0.000551343586814828, ""nervousness"": 0.000140585306375149, ""optimism"": 0.0012476073644453916, ""pride"": 1.9377055030669408e-05, ""realization"": 0.0014795045826286421, ""relief"": 5.0372395187694924e-05, ""remorse"": 0.00016806378888502857, ""sadness"": 0.0004040961955825766, ""surprise"": 0.00176462746632467, ""neutral"": 0.3529322630485123}","[{""label"": ""curiosity"", ""score"": 0.4901425681635411}, {""label"": ""neutral"", ""score"": 0.3529322630485123}, {""label"": ""confusion"", ""score"": 0.13802101766500033}, {""label"": ""annoyance"", ""score"": 0.002982070341281361}, {""label"": ""approval"", ""score"": 0.0024512842444518517}]",1.5,,1.703,3.703,3.962,1.512,6
0.001,-0.004,-0.017,40.0,disgust,neutral,nan,nan,0,0,0.0,-35.056,,1,1.007,1.51,Speaker_211,Speaker_29,"{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]",1.5,,0.284,2.284,8.351,1.952,1
